450,Pinyin,1,233,yuánlái měi gè nǚhái dōu bù jiǎndān,20
451,Chinese,0,234,"我想了又想 , 我猜了又猜",19
452,Pinyin,1,234,"wǒ xiǎngle yòu xiǎng, wǒ cāile yòu cāi",20
453,Chinese,0,235,女孩們的心事還真奇怪,19
454,Pinyin,1,235,nǚháimen de xīnshì hái zhēn qíguài,20
455,Chinese,0,236,寂寞男孩的蒼蠅拍,19
456,Pinyin,1,236,jìmò nánhái de cāngyíng pāi,20
457,Chinese,0,237,"左拍拍, 右拍拍",19
458,Pinyin,1,237,"zuǒ pāi pāi, yòu pāi pāi",20
459,Chinese,0,238,為甚麼還是沒人來愛,19
460,Pinyin,1,238,wéishènme háishì méi rén lái ài,20
461,Chinese,0,239,無人問津 真無奈,19
462,Pinyin,1,239,wúrén wènjīn zhēn wúnài,20
463,Chinese,0,240,對面的女孩看過來,19
464,Pinyin,1,240,duìmiàn de nǚhái kàn guòlái,20
465,Chinese,0,241,"看過來, 看過來",19
466,Pinyin,1,241,"kàn guòlái, kàn guòlái",20
467,Chinese,0,242,寂寞男孩情竇初開,19
468,Pinyin,1,242,jìmò nánhái qíngdòuchūkāi,20
469,Chinese,0,243,"需要你給我, 一點愛",19
470,Pinyin,1,243,"xūyào nǐ gěi wǒ, yīdiǎn ài",20
471,Chinese,0,244,( 嗨...嗨... ),19
472,Pinyin,1,244,( hāi... hāi... ),20
473,Chinese,0,245,我左看右看 上看下看,19
474,Pinyin,1,245,wǒ zuǒ kàn yòu kàn shàng kàn xià kàn,20
475,Chinese,0,246,原來每個女孩都不簡單,19
476,Pinyin,1,246,yuánlái měi gè nǚhái dōu bù jiǎndān,20
477,Chinese,0,247,我想了又想 我猜了又猜,19
478,Pinyin,1,247,wǒ xiǎngle yòu xiǎng wǒ cāile yòu cāi,20
479,Chinese,0,248,女孩們的心事還真奇怪,19
480,Pinyin,1,248,nǚháimen de xīnshì hái zhēn qíguài,20
481,Chinese,0,249,我左看右看 上看下看,19
482,Pinyin,1,249,wǒ zuǒ kàn yòu kàn shàng kàn xià kàn,20
483,Chinese,0,250,原來每個女孩都不簡單,19
484,Pinyin,1,250,yuánlái měi gè nǚhái dōu bù jiǎndān,20
485,Chinese,0,251,"我想了又想, 我猜了又猜",19
486,Pinyin,1,251,"wǒ xiǎngle yòu xiǎng, wǒ cāile yòu cāi",20
487,Chinese,0,252,女孩們的心事還真奇怪,19
488,Pinyin,1,252,nǚháimen de xīnshì hái zhēn qíguài,20
489,Chinese,0,253,愛真奇怪 ,19
490,Pinyin,1,253,ài zhēn qíguài ,20
491,Chinese,0,254,來來來… ,19
492,Pinyin,1,254,lái lái lái… ,20
493,Chinese,0,255,歐黑歐…,19
494,Pinyin,1,255,ōu hēi ōu…,20
495,Chinese,0,256,來來來… ,19
496,Pinyin,1,256,lái lái lái… ,20
497,Chinese,0,257,歐…,19
498,Pinyin,1,257,ōu…,20
499,Chinese,0,258,( 唉！算了，回家吧！),19
500,Pinyin,1,258,"( āi! suànle, huí jiā ba! )",20
501,Chinese,0,259,起来！,21
502,English,1,259,Rise!,22
503,Pinyin,2,259,qǐlái!,23
504,Chinese,0,260,不愿做奴隶的人们！,21
505,English,1,260,We who refuse to be slaves,22
506,Pinyin,2,260,bù yuàn zuò núlì de rénmen!,23
507,Chinese,0,261,把我们的血肉，,21
508,English,1,261,With our very flesh and blood,22
509,Pinyin,2,261,"bǎ wǒmen de xiěròu,",23
510,Chinese,0,262,筑成我们新的长城！,21
511,English,1,262,let us build our new Great Wall!,22
512,Pinyin,2,262,zhù chéng wǒmen xīn de chángchéng!,23
513,Chinese,0,263,中华民族到了最危险的时候，,21
514,English,1,263,The peoples of China are at their most critical time,22
515,Pinyin,2,263,"zhōnghuá mínzú dàole zuì wéixiǎn de shíhòu,",23
516,Chinese,0,264,每个人被迫着发出最后的吼声。,21
517,English,1,264,Everybody must roar defiance.,22
518,Pinyin,2,264,měi gèrén bèi pòzhe fāchū zuìhòu de hǒushēng.,23
519,Chinese,0,265,起来！起来！起来！,21
520,English,1,265,Rise! Rise! Rise!,22
521,Pinyin,2,265,qǐlái! qǐlái! qǐlái!,23
522,Chinese,0,266,我们万众一心，,21
523,English,1,266,"Millions become one,",22
524,Pinyin,2,266,"wǒmen wànzhòngyīxīn,",23
525,Chinese,0,267,冒着敌人的炮火,21
526,English,1,267,Braving the enemy's gunfire,22
527,Pinyin,2,267,màozhe dírén de pàohuǒ,23
528,Chinese,0,268,前进！,21
529,English,1,268,March!,22
530,Pinyin,2,268,qiánjìn!,23
531,Chinese,0,269,冒着敌人的炮火,21
532,English,1,269,Braving the enemy's gunfire,22
533,Pinyin,2,269,màozhe dírén de pàohuǒ,23
534,Chinese,0,270,前进！,21
535,English,1,270,March!,22
536,Pinyin,2,270,qiánjìn!,23
537,Chinese,0,271,前进！前进！进！,21
538,English,1,271,March! March! March!,22
539,Pinyin,2,271,qiánjìn! qiánjìn! jìn!,23
540,Chinese,0,272,起来！,21
541,English,1,272,Rise!,22
542,Pinyin,2,272,qǐlái!,23
543,Chinese,0,273,不愿做奴隶的人们！,21
544,English,1,273,We who refuse to be slaves,22
545,Pinyin,2,273,bù yuàn zuò núlì de rénmen!,23
546,Chinese,0,274,把我们的血肉，,21
547,English,1,274,With our very flesh and blood,22
548,Pinyin,2,274,"bǎ wǒmen de xiěròu,",23
549,Chinese,0,275,筑成我们新的长城！,21
550,English,1,275,let us build our new Great Wall!,22
551,Pinyin,2,275,zhù chéng wǒmen xīn de chángchéng!,23
552,Chinese,0,276,中华民族到了最危险的时候，,21
553,English,1,276,The peoples of China are at their most critical time,22
554,Pinyin,2,276,"zhōnghuá mínzú dàole zuì wéixiǎn de shíhòu,",23
555,Chinese,0,277,每个人被迫着发出最后的吼声。,21
556,English,1,277,Everybody must roar defiance.,22
557,Pinyin,2,277,měi gèrén bèi pòzhe fāchū zuìhòu de hǒushēng.,23
558,Chinese,0,278,起来！起来！起来！,21
559,English,1,278,Rise! Rise! Rise!,22
560,Pinyin,2,278,qǐlái! qǐlái! qǐlái!,23
561,Chinese,0,279,我们万众一心，,21
562,English,1,279,"Millions become one,",22
563,Pinyin,2,279,"wǒmen wànzhòngyīxīn,",23
564,Chinese,0,280,冒着敌人的炮火,21
565,English,1,280,Braving the enemy's gunfire,22
566,Pinyin,2,280,màozhe dírén de pàohuǒ,23
567,Chinese,0,281,前进！,21
568,English,1,281,March!,22
569,Pinyin,2,281,qiánjìn!,23
570,Chinese,0,282,冒着敌人的炮火,21
571,English,1,282,Braving the enemy's gunfire,22
572,Pinyin,2,282,màozhe dírén de pàohuǒ,23
573,Chinese,0,283,前进！,21
574,English,1,283,March!,22
575,Pinyin,2,283,qiánjìn!,23
576,Chinese,0,284,前进！前进！进！,21
577,English,1,284,March! March! March!,22
578,Pinyin,2,284,qiánjìn! qiánjìn! jìn!,23
